x,y,goal_x,goal_y,distance,spend_time
-6.13,8.34,-6.23,-2.78,37.83,107.29
-6.13,8.34
-6.13,8.34
-6.13,8.34
-6.13,8.34
-6.10,8.34
-6.08,8.34
-6.02,8.34
-5.95,8.34
-5.91,8.29
-5.85,8.27
-5.78,8.27
-5.71,8.29
-5.61,8.32
-5.55,8.34
-5.46,8.36
-5.39,8.38
-5.32,8.39
-5.26,8.40
-5.21,8.41
-5.14,8.42
-5.07,8.43
-4.99,8.43
-4.90,8.44
-4.82,8.44
-4.73,8.45
-4.67,8.45
-4.61,8.46
-4.53,8.46
-4.46,8.47
-4.38,8.47
-4.32,8.47
-4.23,8.47
-4.17,8.48
-4.09,8.48
-4.00,8.48
-3.94,8.49
-3.87,8.49
-3.81,8.50
-3.75,8.50
-3.68,8.51
-3.61,8.52
-3.54,8.52
-3.47,8.53
-3.41,8.53
-3.35,8.54
-3.27,8.54
-3.20,8.55
-3.13,8.55
-3.04,8.55
-2.96,8.56
-2.89,8.56
-2.81,8.56
-2.76,8.56
-2.69,8.55
-2.62,8.55
-2.55,8.53
-2.49,8.53
-2.43,8.52
-2.37,8.51
-2.30,8.51
-2.26,8.51
-2.19,8.52
-2.11,8.52
-2.03,8.52
-1.95,8.52
-1.87,8.53
-1.78,8.54
-1.72,8.55
-1.64,8.55
-1.57,8.56
-1.49,8.56
-1.43,8.57
-1.37,8.57
-1.31,8.56
-1.23,8.56
-1.16,8.56
-1.08,8.55
-1.02,8.55
-0.95,8.55
-0.87,8.55
-0.80,8.55
-0.72,8.55
-0.64,8.56
-0.58,8.56
-0.51,8.57
-0.43,8.58
-0.35,8.58
-0.28,8.58
-0.20,8.60
-0.13,8.60
-0.06,8.61
0.01,8.61
0.08,8.62
0.15,8.63
0.22,8.63
0.29,8.63
0.36,8.63
0.44,8.63
0.52,8.63
0.60,8.63
0.67,8.63
0.74,8.63
0.81,8.63
0.89,8.63
0.97,8.63
1.04,8.62
1.10,8.62
1.17,8.61
1.25,8.61
1.33,8.61
1.41,8.61
1.47,8.62
1.54,8.62
1.61,8.61
1.69,8.61
1.77,8.61
1.85,8.60
1.89,8.60
1.96,8.60
2.08,8.59
2.16,8.59
2.25,8.59
2.28,8.59
2.36,8.59
2.43,8.59
2.51,8.59
2.58,8.59
2.66,8.59
2.73,8.59
2.81,8.59
2.89,8.60
2.97,8.60
3.04,8.60
3.11,8.60
3.19,8.59
3.26,8.59
3.32,8.59
3.39,8.60
3.45,8.61
3.53,8.61
3.59,8.62
3.66,8.63
3.73,8.64
3.80,8.63
3.85,8.63
3.92,8.63
3.98,8.63
4.03,8.63
4.10,8.62
4.16,8.61
4.23,8.60
4.30,8.59
4.37,8.58
4.43,8.56
4.49,8.54
