x,y,goal_x,goal_y,distance,spend_time
-6.43,8.11,-6.23,-2.89,38.40,84.55
-6.43,8.11
-6.43,8.11
-6.43,8.11
-6.43,8.11
-6.43,8.11
-6.43,8.11
-6.43,8.11
-6.43,8.11
-6.43,8.11
-6.43,8.11
-5.68,8.24
-5.60,8.26
-5.51,8.27
-5.42,8.29
-5.34,8.30
-5.25,8.31
-5.14,8.33
-5.05,8.34
-4.96,8.35
-4.89,8.37
-4.80,8.38
-4.71,8.39
-4.63,8.40
-4.53,8.41
-4.45,8.42
-4.35,8.43
-4.24,8.43
-4.14,8.44
-4.05,8.45
-3.97,8.45
-3.87,8.45
-3.76,8.46
-3.68,8.46
-3.58,8.47
-3.49,8.48
-3.40,8.49
-3.30,8.50
-3.21,8.52
-3.11,8.53
-3.01,8.53
-2.92,8.54
-2.83,8.54
-2.75,8.54
-2.65,8.53
-2.56,8.53
-2.48,8.52
-2.39,8.51
-2.30,8.51
-2.20,8.50
-2.11,8.50
-2.01,8.50
-1.93,8.50
-1.84,8.51
-1.74,8.52
-1.64,8.53
-1.56,8.54
-1.48,8.55
-1.38,8.56
-1.28,8.57
-1.18,8.58
-1.13,8.58
-1.04,8.58
-0.92,8.57
-0.82,8.57
-0.73,8.57
-0.63,8.56
-0.52,8.55
-0.41,8.55
-0.31,8.55
-0.21,8.56
-0.10,8.57
0.00,8.58
0.11,8.59
0.22,8.61
0.33,8.62
0.43,8.63
0.53,8.64
0.64,8.65
0.74,8.66
0.84,8.66
0.93,8.67
1.02,8.66
1.12,8.65
1.23,8.65
1.33,8.63
1.42,8.62
1.52,8.61
1.62,8.59
1.72,8.58
1.82,8.56
1.92,8.55
2.01,8.54
2.11,8.53
2.21,8.53
2.31,8.54
2.41,8.54
2.50,8.55
2.59,8.56
2.70,8.57
2.79,8.58
2.88,8.59
2.97,8.60
3.08,8.61
3.17,8.61
3.28,8.61
3.38,8.61
3.48,8.61
3.58,8.60
3.70,8.59
3.80,8.58
3.91,8.55
4.00,8.56
4.09,8.54
4.18,8.52
4.28,8.50
4.37,8.49
4.46,8.47
4.56,8.44
4.61,8.43
4.75,8.38
4.83,8.35
4.93,8.32
5.01,8.29
5.06,8.27
5.15,8.23
5.23,8.19
5.31,8.14
5.40,8.08
5.48,8.02
5.56,7.95
5.63,7.89
5.69,7.82
5.76,7.75
5.84,7.68
5.91,7.62
5.98,7.55
6.05,7.50
6.12,7.44
6.19,7.38
6.26,7.31
6.33,7.25
6.40,7.18
6.46,7.11
6.52,7.04
6.57,6.97
6.62,6.89
6.66,6.81
6.71,6.72
6.75,6.64
6.78,6.55
6.81,6.46
6.85,6.37
6.88,6.28
6.90,6.19
6.93,6.10
6.95,6.01
6.98,5.92
7.00,5.82
7.02,5.73
7.05,5.64
7.07,5.56
7.09,5.47
7.11,5.38
7.13,5.29
7.14,5.20
7.16,5.11
7.18,5.01
7.20,4.92
7.21,4.83
7.22,4.73
7.23,4.64
7.24,4.55
7.25,4.46
7.26,4.36
7.27,4.27
7.28,4.18
7.29,4.09
7.30,3.99
7.30,3.94
7.30,3.85
7.31,3.76
7.31,3.66
7.32,3.56
7.32,3.46
7.32,3.36
7.31,3.26
7.31,3.15
7.31,3.05
7.32,2.95
7.32,2.85
7.33,2.76
7.33,2.67
7.35,2.56
7.35,2.47
7.36,2.37
7.37,2.28
7.37,2.18
7.37,2.08
7.37,1.98
7.37,1.88
7.37,1.78
7.37,1.68
7.37,1.59
7.37,1.49
7.36,1.40
7.37,1.30
7.36,1.21
7.36,1.11
7.37,1.01
7.37,0.91
7.37,0.81
7.36,0.72
7.35,0.62
7.34,0.53
7.33,0.43
7.33,0.32
7.32,0.23
7.31,0.13
7.30,0.04
7.28,-0.06
7.26,-0.16
7.23,-0.27
7.20,-0.36
7.17,-0.46
7.15,-0.55
7.12,-0.65
7.10,-0.75
7.08,-0.84
7.06,-0.94
7.03,-1.04
7.01,-1.14
6.98,-1.23
6.94,-1.32
6.90,-1.41
6.85,-1.49
6.80,-1.57
6.75,-1.65
6.69,-1.73
6.63,-1.81
6.57,-1.88
6.54,-1.92
6.47,-1.99
6.41,-2.06
6.35,-2.14
6.29,-2.20
6.22,-2.26
6.14,-2.32
6.06,-2.37
5.98,-2.41
5.90,-2.46
5.82,-2.50
5.74,-2.55
5.65,-2.58
5.56,-2.62
5.47,-2.65
5.39,-2.67
5.30,-2.68
5.20,-2.70
5.11,-2.70
5.02,-2.70
4.93,-2.70
4.85,-2.70
4.77,-2.69
4.68,-2.69
4.60,-2.68
4.51,-2.68
4.42,-2.68
4.33,-2.68
4.25,-2.68
4.16,-2.69
4.07,-2.70
3.97,-2.72
3.88,-2.73
3.78,-2.75
3.69,-2.77
3.60,-2.79
3.51,-2.81
3.42,-2.82
3.33,-2.83
3.25,-2.83
3.16,-2.83
3.07,-2.83
2.98,-2.83
2.90,-2.83
2.81,-2.82
2.73,-2.83
2.64,-2.83
2.55,-2.83
2.46,-2.84
2.36,-2.85
2.27,-2.87
2.18,-2.89
2.09,-2.91
1.99,-2.93
1.89,-2.95
1.85,-2.95
1.75,-2.95
1.66,-2.95
1.56,-2.92
1.47,-2.89
1.37,-2.84
1.28,-2.78
1.20,-2.71
1.12,-2.63
1.05,-2.55
0.98,-2.48
0.91,-2.41
0.82,-2.34
0.74,-2.28
0.64,-2.24
0.54,-2.20
0.43,-2.17
0.33,-2.14
0.22,-2.13
0.10,-2.12
0.02,-2.13
-0.08,-2.16
-0.18,-2.18
-0.27,-2.22
-0.35,-2.26
-0.44,-2.30
-0.52,-2.34
-0.60,-2.39
-0.69,-2.44
-0.78,-2.49
-0.86,-2.56
-0.93,-2.61
-1.01,-2.67
-1.09,-2.72
-1.16,-2.78
-1.22,-2.85
-1.29,-2.90
-1.37,-2.97
-1.46,-3.03
-1.53,-3.10
-1.61,-3.16
-1.69,-3.23
-1.76,-3.29
-1.83,-3.34
-1.89,-3.39
-1.96,-3.43
-2.03,-3.48
-2.12,-3.52
-2.21,-3.55
-2.30,-3.57
-2.39,-3.58
-2.50,-3.57
-2.58,-3.56
-2.67,-3.54
-2.77,-3.51
-2.87,-3.48
-2.95,-3.45
-3.02,-3.41
-3.09,-3.37
-3.17,-3.33
-3.23,-3.27
-3.28,-3.21
-3.32,-3.17
-3.38,-3.09
-3.44,-3.01
-3.47,-2.91
-3.51,-2.80
-3.55,-2.69
-3.58,-2.59
-3.60,-2.49
